id;data_celebracao;data_primeiro_emprestimo;data_ultimo_pagamento;valor_financiado;finalidade_emprestimo;parcelas;taxa_juros;valor_parcela;tempo_relacionamento;escore_fico;inadimplencia_2_anos;registros_publicos_negativos;renda_mensal;compm_renda;default;T
846659;2011-08-01;2002-10-01;2014-06-01;3675.0;pequeno negocio;36;0.0849;116.0;106;737;0;0;1600.0;0.0725;0;34
846616;2011-08-01;1998-06-01;2014-05-01;3000.0;outros;36;0.1479;103.69;158;677;0;0;4000.0;0.0259;0;33
846576;2011-08-01;2007-01-01;2014-02-01;3200.0;pequeno negocio;36;0.1099;104.75;55;727;0;0;4666.67;0.0224;0;30
846554;2011-08-01;1978-11-01;2014-02-01;4000.0;viagem;36;0.1059;130.18;393;742;0;1;4600.0;0.0283;0;30
838418;2011-08-01;1994-07-01;2014-04-01;8475.0;reforma residencial;36;0.0699;261.65;205;767;0;0;4783.33;0.0547;0;32
846506;2011-08-01;1990-05-01;2014-08-01;4000.0;outros;36;0.0749;124.41;255;737;0;0;2000.0;0.0622;0;36
846484;2011-08-01;1997-01-01;2013-01-01;8400.0;pagamento de dividas;36;0.1599;295.28;175;682;1;1;10000.0;0.0295;1;17
845715;2011-08-01;2001-12-01;2014-03-01;13500.0;cartao de credito;36;0.0849;426.1;116;732;0;0;6333.33;0.0673;0;31
846413;2011-08-01;1984-09-01;2014-08-01;7000.0;pequeno negocio;36;0.1299;235.83;323;712;0;0;5000.0;0.0472;0;36
846440;2011-08-01;2003-06-01;2014-08-01;3600.0;outros;36;0.0999;116.15;98;702;0;0;5000.0;0.0232;0;36
846459;2011-08-01;1997-04-01;2011-11-01;20000.0;cartao de credito;36;0.1649;707.99;172;697;0;0;5000.0;0.1416;0;3
654376;2011-08-01;2002-01-01;2012-08-01;18200.0;pagamento de dividas;36;0.1099;595.76;115;707;1;0;4583.33;0.13;0;12
844517;2011-08-01;2007-12-01;2014-01-01;2000.0;pagamento de dividas;36;0.1599;70.31;44;667;0;0;800.0;0.0879;0;29
846279;2011-08-01;1998-09-01;2014-06-01;10000.0;pagamento de dividas;36;0.1059;325.45;155;717;0;0;4583.33;0.071;0;34
846195;2011-08-01;2003-01-01;2014-08-01;11600.0;pequeno negocio;36;0.1099;379.72;103;757;0;0;5916.67;0.0642;0;36
846194;2011-08-01;2001-01-01;2014-08-01;11525.0;pequeno negocio;36;0.0749;358.45;127;752;0;0;7583.33;0.0473;0;36
846167;2011-08-01;2001-10-01;2012-02-01;15600.0;pagamento de dividas;36;0.0749;485.19;118;757;0;0;5166.67;0.0939;0;6
846159;2011-08-01;2001-11-01;2014-08-01;12000.0;cartao de credito;36;0.1299;404.27;117;697;0;0;6666.67;0.0606;0;36
846127;2011-08-01;1998-11-01;2013-03-01;8000.0;pagamento de dividas;36;0.1649;283.2;153;662;2;0;3750.0;0.0755;0;19
843086;2011-08-01;2004-12-01;2014-02-01;12000.0;pagamento de dividas;36;0.0849;378.76;80;747;0;0;2750.0;0.1377;0;30
846083;2011-08-01;1995-12-01;2012-07-01;28000.0;pagamento de dividas;36;0.0849;883.77;188;767;0;0;9583.33;0.0922;0;11
846077;2011-08-01;1994-04-01;2013-10-01;5000.0;compra de veiculo;36;0.1599;175.77;208;682;0;0;3833.33;0.0459;1;26
846044;2011-08-01;2002-11-01;2014-08-01;1500.0;outros;36;0.1599;52.73;105;662;0;0;3300.0;0.016;0;36
846035;2011-08-01;2004-09-01;2014-08-01;5025.0;festa de casamento;36;0.0749;156.29;83;722;0;0;4416.67;0.0354;0;36
825683;2011-08-01;1999-10-01;2013-01-01;5550.0;pagamento de dividas;36;0.0749;172.62;142;742;0;0;3917.0;0.0441;0;17
821300;2011-08-01;1999-03-01;2012-10-01;15000.0;pagamento de dividas;36;0.1199;498.15;149;712;0;0;4770.0;0.1044;0;14
845804;2011-08-01;1994-12-01;2014-08-01;6625.0;cartao de credito;36;0.0849;209.11;200;722;0;0;4000.0;0.0523;0;36
845238;2011-08-01;2006-03-01;2014-08-01;4800.0;festa de casamento;36;0.1349;162.87;65;677;0;0;6000.0;0.0271;0;36
845828;2011-08-01;2004-11-01;2012-03-01;3600.0;compra grande valor;36;0.0749;111.97;81;737;0;0;3333.33;0.0336;0;7
845819;2011-08-01;1986-09-01;2013-11-01;22500.0;pagamento de dividas;36;0.0749;699.79;299;752;0;0;4629.17;0.1512;0;27
845793;2011-08-01;2002-01-01;2012-01-01;7000.0;pagamento de dividas;36;0.1099;229.14;115;717;0;0;2873.5;0.0797;0;5
845758;2011-08-01;1996-06-01;2014-03-01;24000.0;cartao de credito;36;0.1099;785.62;182;722;0;0;5000.0;0.1571;0;31
839052;2011-08-01;1995-12-01;2014-08-01;4800.0;mudanca;36;0.1299;161.71;188;682;0;1;10666.67;0.0152;0;36
845720;2011-08-01;2004-02-01;2014-08-01;6000.0;pagamento de dividas;36;0.0999;193.58;90;702;0;0;3100.0;0.0624;0;36
843777;2011-08-01;1993-06-01;2012-08-01;22000.0;pagamento de dividas;36;0.1059;715.99;218;727;1;0;6666.67;0.1074;0;12
845501;2011-08-01;1997-06-01;2014-06-01;15000.0;cartao de credito;36;0.0849;473.45;170;747;0;0;5000.0;0.0947;0;34
845696;2011-08-01;1998-05-01;2012-09-01;15000.0;pagamento de dividas;36;0.1689;533.98;159;667;0;0;7416.67;0.072;0;13
818619;2011-08-01;1991-06-01;2012-08-01;9600.0;pagamento de dividas;36;0.0999;309.72;242;732;0;0;2000.0;0.1549;0;12
842387;2011-08-01;1996-11-01;2014-08-01;12600.0;pagamento de dividas;36;0.0999;406.51;177;737;0;0;3541.67;0.1148;0;36
845663;2011-08-01;2000-04-01;2014-07-01;3250.0;reforma residencial;36;0.1349;110.28;136;677;0;0;5000.0;0.0221;0;35
843787;2011-08-01;1999-08-01;2013-10-01;14000.0;pagamento de dividas;36;0.1149;461.6;144;697;0;1;3750.0;0.1231;0;26
845273;2011-08-01;1995-11-01;2013-03-01;4000.0;outros;36;0.1649;141.6;189;662;1;0;2112.0;0.067;1;19
831137;2011-08-01;2000-01-01;2014-08-01;13000.0;pagamento de dividas;36;0.0749;404.33;139;742;0;0;5666.67;0.0714;0;36
842841;2011-08-01;2001-08-01;2013-05-01;24000.0;pagamento de dividas;36;0.1562;839.28;120;697;0;0;9166.67;0.0916;0;21
845575;2011-08-01;1995-06-01;2012-03-01;3000.0;compra grande valor;36;0.0542;90.48;194;782;0;0;5833.33;0.0155;0;7
845120;2011-08-01;1993-01-01;2013-11-01;9600.0;reforma residencial;36;0.0749;298.58;223;727;0;0;3166.67;0.0943;0;27
592521;2011-08-01;1983-12-01;2012-12-01;9000.0;reforma residencial;36;0.1149;296.75;332;712;1;1;9166.67;0.0324;0;16
845474;2011-08-01;1999-06-01;2014-02-01;17000.0;cartao de credito;36;0.0849;536.57;146;747;0;0;5416.67;0.0991;0;30
845462;2011-08-01;1995-02-01;2014-08-01;8700.0;pagamento de dividas;36;0.1299;293.1;198;677;0;0;8500.0;0.0345;0;36
845410;2011-08-01;2004-06-01;2014-08-01;3000.0;pagamento de dividas;36;0.0699;92.62;86;732;0;0;2000.0;0.0463;0;36
845386;2011-08-01;2002-04-01;2012-12-01;2000.0;pequeno negocio;36;0.1099;65.47;112;687;0;0;4000.0;0.0164;0;16
843845;2011-08-01;1996-09-01;2014-08-01;10000.0;pagamento de dividas;36;0.0849;315.63;179;717;0;0;4250.0;0.0743;0;36
845321;2011-08-01;2001-06-01;2014-08-01;11000.0;compra grande valor;36;0.1689;391.58;122;667;1;0;4166.67;0.094;0;36
837231;2011-08-01;2001-02-01;2014-06-01;5600.0;festa de casamento;36;0.0749;174.17;126;722;0;0;4250.0;0.041;0;34
842706;2011-08-01;1988-01-01;2013-04-01;12000.0;cartao de credito;36;0.1199;398.52;283;692;1;0;4333.33;0.092;0;20
845232;2011-08-01;1999-11-01;2012-01-01;4500.0;cartao de credito;36;0.1349;152.69;141;682;0;0;9166.67;0.0167;0;5
845162;2011-08-01;1997-08-01;2013-02-01;5000.0;pagamento de dividas;36;0.1399;170.87;168;677;2;0;7375.0;0.0232;0;18
845164;2011-08-01;2003-11-01;2014-09-01;12375.0;pagamento de dividas;36;0.1099;405.09;93;712;1;0;4166.67;0.0972;0;37
818797;2011-08-01;2003-09-01;2014-08-01;9975.0;pagamento de dividas;36;0.1099;326.53;95;697;0;0;2417.0;0.1351;0;36
845188;2011-08-01;1994-05-01;2012-01-01;8000.0;pagamento de dividas;36;0.1199;265.68;207;692;0;1;3333.33;0.0797;1;5
844946;2011-08-01;2001-01-01;2012-12-01;19125.0;pagamento de dividas;36;0.1399;653.56;127;707;0;0;4666.67;0.14;0;16
845130;2011-08-01;1995-05-01;2012-03-01;28250.0;pagamento de dividas;36;0.0999;911.42;195;762;0;0;5416.67;0.1683;0;7
820281;2011-08-01;1990-02-01;2011-09-01;28975.0;outros;36;0.1099;948.47;258;792;0;0;6250.0;0.1518;0;1
845128;2011-08-01;2000-04-01;2014-08-01;12000.0;cartao de credito;36;0.0749;373.22;136;737;0;0;4708.33;0.0793;0;36
845122;2011-08-01;1987-11-01;2012-08-01;4000.0;pagamento de dividas;36;0.1562;139.88;285;662;0;0;5000.0;0.028;1;12
843460;2011-08-01;2001-06-01;2012-10-01;24000.0;pagamento de dividas;36;0.0749;746.44;122;762;0;0;6000.0;0.1244;0;14
842456;2011-08-01;1997-10-01;2013-02-01;24000.0;pagamento de dividas;36;0.1099;785.62;166;717;0;0;8125.0;0.0967;0;18
845070;2011-08-01;2000-10-01;2014-03-01;1200.0;outros;36;0.0849;37.88;130;747;0;0;3583.33;0.0106;0;31
844925;2011-08-01;2003-11-01;2014-08-01;14000.0;pagamento de dividas;36;0.1099;458.28;93;702;0;0;5416.67;0.0846;0;36
845055;2011-08-01;2004-01-01;2014-09-01;4800.0;cartao de credito;36;0.1562;167.86;91;662;0;0;5166.67;0.0325;0;37
838179;2011-08-01;2006-03-01;2013-10-01;12000.0;pagamento de dividas;36;0.1099;392.81;65;717;0;0;9583.33;0.041;0;26
844985;2011-08-01;1999-10-01;2014-08-01;3500.0;pagamento de dividas;36;0.0542;105.56;142;802;0;0;5833.33;0.0181;0;36
844957;2011-08-01;1985-01-01;2014-08-01;10000.0;reforma residencial;36;0.0542;301.6;319;797;0;0;8000.0;0.0377;0;36
842600;2011-08-01;1999-11-01;2012-09-01;7000.0;pagamento de dividas;36;0.0599;212.93;141;777;0;0;4333.33;0.0491;0;13
844902;2011-08-01;2006-10-01;2013-04-01;2800.0;pagamento de dividas;36;0.1399;95.69;58;677;0;0;3750.0;0.0255;0;20
844877;2011-08-01;2001-08-01;2014-08-01;7000.0;pagamento de dividas;36;0.1562;244.79;120;667;0;0;3083.33;0.0794;0;36
844853;2011-08-01;2000-10-01;2012-03-01;4500.0;compra de veiculo;36;0.0599;136.88;130;757;0;0;3305.0;0.0414;1;7
844824;2011-08-01;2006-12-01;2013-08-01;10000.0;pagamento de dividas;36;0.1599;351.53;56;672;0;0;3000.0;0.1172;1;24
844763;2011-08-01;1999-06-01;2014-08-01;21000.0;pagamento de dividas;36;0.1199;697.41;146;707;0;0;7916.67;0.0881;0;36
844720;2011-08-01;2004-04-01;2013-06-01;15000.0;outros;36;0.1059;488.18;88;722;0;0;5791.67;0.0843;0;22
844727;2011-08-01;1998-02-01;2012-04-01;1600.0;mudanca;36;0.1399;54.68;162;672;1;0;10833.33;0.005;0;8
844713;2011-08-01;1998-10-01;2014-08-01;9000.0;pagamento de dividas;36;0.0849;284.07;154;742;0;0;6250.0;0.0455;0;36
844677;2011-08-01;1995-05-01;2014-08-01;11200.0;pagamento de dividas;36;0.0999;361.34;195;747;0;0;5083.33;0.0711;0;36
844641;2011-08-01;1999-09-01;2014-08-01;14000.0;pagamento de dividas;36;0.0999;451.68;143;737;0;0;10000.0;0.0452;0;36
844633;2011-08-01;1997-09-01;2014-08-01;15000.0;festa de casamento;36;0.1599;527.29;167;687;0;1;7083.33;0.0744;0;36
844615;2011-08-01;2005-06-01;2012-04-01;1400.0;reforma residencial;36;0.1479;48.39;74;682;0;0;4000.0;0.0121;0;8
750151;2011-08-01;2006-09-01;2013-08-01;5325.0;pagamento de dividas;36;0.1099;174.31;59;707;0;0;2083.33;0.0837;0;24
841835;2011-08-01;1993-06-01;2014-08-01;4800.0;outros;36;0.0999;154.86;218;717;0;1;3219.08;0.0481;0;36
844451;2011-08-01;2005-03-01;2014-08-01;8000.0;outros;36;0.0999;258.1;77;732;0;0;4421.0;0.0584;0;36
844203;2011-08-01;2000-11-01;2014-08-01;10000.0;pagamento de dividas;36;0.1349;339.31;129;692;0;0;6920.83;0.049;0;36
844536;2011-08-01;1995-05-01;2014-08-01;2000.0;compra grande valor;36;0.0542;60.32;195;792;0;0;4916.67;0.0123;0;36
844527;2011-08-01;2002-10-01;2011-12-01;1000.0;outros;36;0.1199;33.21;106;677;0;0;2900.0;0.0115;0;4
844483;2011-08-01;1995-08-01;2014-03-01;10000.0;pagamento de dividas;36;0.0999;322.63;192;727;1;0;4416.67;0.073;0;31
799106;2011-08-01;1992-04-01;2014-08-01;5000.0;cartao de credito;36;0.0849;157.82;232;732;0;0;2750.0;0.0574;0;36
844407;2011-08-01;2001-06-01;2014-03-01;25000.0;pagamento de dividas;36;0.1649;884.99;122;697;0;0;6000.0;0.1475;0;31
839065;2011-08-01;1997-11-01;2014-08-01;10000.0;pequeno negocio;36;0.0999;322.63;165;762;0;0;5416.67;0.0596;0;36
844396;2011-08-01;2003-11-01;2014-02-01;5000.0;pagamento de dividas;36;0.0999;161.32;93;767;0;0;1800.0;0.0896;0;30
844358;2011-08-01;2003-10-01;2014-06-01;7000.0;pagamento de dividas;36;0.0749;217.72;94;742;0;0;2400.0;0.0907;0;34
844362;2011-08-01;2001-12-01;2014-07-01;6000.0;pagamento de dividas;36;0.0749;186.61;116;717;0;0;1500.0;0.1244;0;35
844352;2011-08-01;2000-10-01;2011-11-01;13000.0;pagamento de dividas;36;0.1199;431.73;130;707;0;0;5833.33;0.074;0;3
822641;2011-08-01;2002-01-01;2014-08-01;4000.0;viagem;36;0.1149;131.89;115;677;0;0;7916.67;0.0167;0;36
844310;2011-08-01;1996-11-01;2014-08-01;35000.0;pequeno negocio;36;0.1059;1139.08;177;772;0;0;5000.0;0.2278;0;36
844320;2011-08-01;2002-02-01;2013-01-01;9600.0;cartao de credito;36;0.1099;314.25;114;707;0;0;3833.33;0.082;0;17
844298;2011-08-01;2003-03-01;2013-04-01;4500.0;compra de veiculo;36;0.1349;152.69;101;662;0;0;3750.0;0.0407;1;20
844261;2011-08-01;1988-09-01;2014-07-01;5600.0;pagamento de dividas;36;0.0749;174.17;275;737;1;0;3000.0;0.0581;0;35
844228;2011-08-01;2002-02-01;2014-08-01;4000.0;mudanca;36;0.0599;121.67;114;752;0;0;5416.67;0.0225;0;36
844156;2011-08-01;2001-09-01;2014-07-01;5650.0;cartao de credito;36;0.1599;198.61;119;667;0;1;1666.67;0.1192;0;35
844125;2011-08-01;1988-06-01;2014-08-01;12000.0;pagamento de dividas;36;0.1299;404.27;278;677;0;0;15000.0;0.027;0;36
844120;2011-08-01;1996-12-01;2013-06-01;6000.0;pagamento de dividas;36;0.0699;185.24;176;752;0;0;8000.0;0.0232;0;22
843731;2011-08-01;2000-03-01;2014-08-01;3625.0;pagamento de dividas;36;0.1349;123.0;137;677;0;0;1666.67;0.0738;0;36
844070;2011-08-01;1996-12-01;2012-05-01;10000.0;viagem;36;0.1149;329.72;176;707;0;0;10833.33;0.0304;0;9
844022;2011-08-01;1996-09-01;2014-08-01;18000.0;pagamento de dividas;36;0.1349;610.75;179;692;0;0;6500.0;0.094;0;36
844008;2011-08-01;1997-05-01;2012-04-01;8000.0;cartao de credito;36;0.1199;265.68;171;697;0;0;8400.0;0.0316;0;8
844002;2011-08-01;1979-07-01;2014-08-01;3000.0;compra grande valor;36;0.1099;98.21;385;692;1;0;5950.0;0.0165;0;36
843757;2011-08-01;2006-06-01;2014-08-01;11000.0;pagamento de dividas;36;0.1349;373.24;62;692;0;0;2416.67;0.1544;0;36
843925;2011-08-01;2000-06-01;2013-06-01;11200.0;pagamento de dividas;36;0.1399;382.74;134;692;0;0;4500.0;0.0851;0;22
839811;2011-08-01;1999-10-01;2012-10-01;6800.0;pagamento de dividas;36;0.1059;221.31;142;702;1;0;4500.0;0.0492;0;14
843844;2011-08-01;2004-07-01;2014-09-01;12000.0;pagamento de dividas;36;0.1599;421.83;85;672;0;0;4200.0;0.1004;0;37
843851;2011-08-01;1995-07-01;2013-11-01;14000.0;viagem;36;0.1099;458.28;193;717;0;1;3333.33;0.1375;0;27
843771;2011-08-01;1999-09-01;2013-04-01;4200.0;cartao de credito;36;0.0599;127.76;143;757;0;0;5583.33;0.0229;0;20
843721;2011-08-01;1990-05-01;2012-02-01;10000.0;pagamento de dividas;36;0.0849;315.63;255;737;0;0;20000.0;0.0158;0;6
843621;2011-08-01;2005-12-01;2013-01-01;5000.0;pagamento de dividas;36;0.1149;164.86;68;692;0;0;6250.0;0.0264;0;17
843653;2011-08-01;2004-05-01;2013-06-01;13000.0;pagamento de dividas;36;0.0849;410.32;87;757;0;0;6500.0;0.0631;1;22
843108;2011-08-01;1988-10-01;2014-03-01;4000.0;outros;36;0.1099;130.94;274;682;0;0;3333.33;0.0393;0;31
835597;2011-08-01;2002-03-01;2014-08-01;8000.0;compra de veiculo;36;0.0542;241.28;113;787;0;0;1833.33;0.1316;0;36
799205;2011-08-01;2000-04-01;2012-12-01;18000.0;pagamento de dividas;36;0.1399;615.11;136;697;0;0;5416.67;0.1136;0;16
843497;2011-08-01;2003-01-01;2014-08-01;10500.0;pagamento de dividas;36;0.0749;326.57;103;752;0;0;5000.0;0.0653;0;36
843485;2011-08-01;2005-06-01;2013-02-01;10000.0;pagamento de dividas;36;0.0749;311.02;74;747;0;0;2200.0;0.1414;0;18
843495;2011-08-01;1992-10-01;2013-07-01;3000.0;pagamento de dividas;36;0.1099;98.21;226;697;0;0;5583.33;0.0176;0;23
843470;2011-08-01;1990-09-01;2014-08-01;8500.0;cartao de credito;36;0.0749;264.37;251;742;0;0;19166.67;0.0138;0;36
841907;2011-08-01;2000-12-01;2014-05-01;4400.0;despesas medicas;36;0.0599;133.84;128;747;0;0;4000.0;0.0335;0;33
840484;2011-08-01;1988-04-01;2014-07-01;6000.0;viagem;36;0.0699;185.24;280;752;0;0;7500.0;0.0247;0;35
819977;2011-08-01;1997-01-01;2014-04-01;25300.0;pequeno negocio;36;0.1099;828.17;175;767;0;0;7916.67;0.1046;1;32
843415;2011-08-01;2000-04-01;2014-08-01;7000.0;reforma residencial;36;0.0849;220.95;136;717;1;0;4000.0;0.0552;0;36
843398;2011-08-01;2003-04-01;2013-11-01;10000.0;pagamento de dividas;36;0.1349;339.31;100;692;0;0;4595.0;0.0738;0;27
841642;2011-08-01;2001-08-01;2012-10-01;4000.0;pagamento de dividas;36;0.1562;139.88;120;662;0;0;1560.0;0.0897;1;14
843351;2011-08-01;1978-07-01;2013-10-01;35000.0;cartao de credito;36;0.1399;1196.05;397;737;0;0;19166.67;0.0624;0;26
843284;2011-08-01;1999-03-01;2014-08-01;7200.0;pagamento de dividas;36;0.1059;234.33;149;727;0;0;2916.67;0.0803;0;36
843264;2011-08-01;1992-05-01;2014-08-01;12000.0;pagamento de dividas;36;0.1199;398.52;231;682;0;0;8750.0;0.0455;0;36
842968;2011-08-01;1998-01-01;2014-04-01;3600.0;reforma residencial;36;0.0599;109.51;163;757;0;0;4166.67;0.0263;0;32
843193;2011-08-01;1996-04-01;2012-02-01;3600.0;compra de veiculo;36;0.0599;109.51;184;797;0;0;5000.0;0.0219;0;6
843173;2011-08-01;2008-04-01;2014-08-01;5000.0;compra de veiculo;36;0.1149;164.86;40;737;0;0;3506.0;0.047;0;36
843168;2011-08-01;1982-09-01;2014-08-01;18400.0;pagamento de dividas;36;0.0599;559.69;347;782;0;0;8333.33;0.0672;0;36
843087;2011-08-01;1987-04-01;2014-07-01;11100.0;pagamento de dividas;36;0.1059;361.25;292;742;0;0;4166.67;0.0867;0;35
820814;2011-08-01;1989-01-01;2012-07-01;10000.0;pagamento de dividas;36;0.1059;325.45;271;717;0;0;5250.0;0.062;0;11
843064;2011-08-01;1973-07-01;2013-02-01;4800.0;compra grande valor;36;0.1099;157.13;457;702;2;0;4550.0;0.0345;0;18
835537;2011-08-01;2002-09-01;2014-07-01;2400.0;pequeno negocio;36;0.1299;80.86;107;677;0;0;5583.33;0.0145;0;35
842971;2011-08-01;1996-12-01;2012-12-01;6000.0;compra de veiculo;36;0.1099;196.41;176;727;0;0;18750.0;0.0105;0;16
842964;2011-08-01;1995-11-01;2014-08-01;10000.0;cartao de credito;36;0.0749;311.02;189;752;0;0;7500.0;0.0415;0;36
842876;2011-08-01;1999-12-01;2014-08-01;6000.0;pagamento de dividas;36;0.1099;196.41;140;707;0;0;3750.0;0.0524;0;36
842865;2011-08-01;1993-10-01;2014-08-01;8500.0;despesas medicas;36;0.1149;280.26;214;702;0;0;5083.33;0.0551;0;36
842814;2011-08-01;2001-09-01;2012-10-01;9800.0;cartao de credito;36;0.0699;302.56;119;752;0;0;4708.33;0.0643;0;14
842807;2011-08-01;2001-06-01;2014-08-01;7000.0;compra de veiculo;36;0.0749;217.72;122;727;0;0;3000.0;0.0726;0;36
821086;2011-08-01;1988-10-01;2014-08-01;7000.0;compra grande valor;36;0.0749;217.72;274;752;0;0;6280.0;0.0347;0;36
842771;2011-08-01;1996-06-01;2014-02-01;10000.0;pequeno negocio;36;0.0999;322.63;182;737;1;0;3000.0;0.1075;0;30
842775;2011-08-01;1996-12-01;2014-08-01;7000.0;despesas medicas;36;0.1199;232.47;176;697;0;1;10833.33;0.0215;0;36
842652;2011-08-01;1989-10-01;2014-08-01;3325.0;compra grande valor;36;0.0542;100.29;262;762;0;0;4160.0;0.0241;0;36
842643;2011-08-01;2001-06-01;2012-06-01;4500.0;outros;36;0.1349;152.69;122;677;0;0;5000.0;0.0305;1;10
829823;2011-08-01;1987-08-01;2014-08-01;30000.0;reforma residencial;36;0.0999;967.88;288;797;0;0;12500.0;0.0774;0;36
831420;2011-08-01;1993-09-01;2012-01-01;4000.0;pagamento de dividas;36;0.1299;134.76;215;682;1;0;3500.0;0.0385;1;5
842583;2011-08-01;1984-05-01;2014-04-01;1500.0;outros;36;0.0599;45.63;327;767;0;0;4800.0;0.0095;0;32
842566;2011-08-01;2003-06-01;2014-08-01;6000.0;mudanca;36;0.0849;189.38;98;717;0;0;5833.33;0.0325;0;36
842558;2011-08-01;2000-11-01;2012-05-01;12800.0;pagamento de dividas;36;0.0749;398.11;129;772;0;0;4666.67;0.0853;1;9
842502;2011-08-01;1986-07-01;2014-07-01;12000.0;pagamento de dividas;36;0.1199;398.52;301;702;0;1;9333.33;0.0427;0;35
842500;2011-08-01;1997-12-01;2013-08-01;5400.0;pagamento de dividas;36;0.1199;179.34;164;692;0;0;4583.33;0.0391;0;24
842421;2011-08-01;2000-10-01;2013-07-01;10000.0;cartao de credito;36;0.0849;315.63;130;737;0;0;5416.67;0.0583;0;23
841329;2011-08-01;1997-06-01;2014-08-01;7800.0;pagamento de dividas;36;0.0699;240.81;170;752;0;0;4916.67;0.049;0;36
842402;2011-08-01;1994-03-01;2013-09-01;3200.0;pagamento de dividas;36;0.0599;97.34;209;747;0;0;6833.33;0.0142;0;25
842322;2011-08-01;1999-10-01;2014-08-01;3000.0;cartao de credito;36;0.0849;94.69;142;707;0;0;5416.67;0.0175;0;36
839904;2011-08-01;1987-07-01;2014-04-01;5600.0;cartao de credito;36;0.0849;176.76;289;722;0;0;5250.0;0.0337;0;32
841822;2011-08-01;1995-05-01;2011-12-01;5000.0;compra grande valor;36;0.1799;180.74;195;672;0;0;3000.0;0.0602;1;4
839131;2011-08-01;2006-08-01;2014-07-01;3000.0;cartao de credito;36;0.1349;101.8;60;702;0;0;1800.0;0.0566;0;35
833135;2011-08-01;2006-08-01;2013-05-01;10000.0;festa de casamento;36;0.1059;325.45;60;727;0;0;3166.67;0.1028;1;21
842187;2011-08-01;2001-10-01;2013-10-01;2500.0;cartao de credito;36;0.1199;83.03;118;682;0;0;3708.33;0.0224;0;26
842178;2011-08-01;1976-06-01;2014-08-01;4800.0;pagamento de dividas;36;0.1149;158.27;422;697;0;0;5975.92;0.0265;0;36
836587;2011-08-01;1990-03-01;2014-08-01;12000.0;pagamento de dividas;36;0.1399;410.08;257;687;1;0;6000.0;0.0683;0;36
842104;2011-08-01;1999-10-01;2014-08-01;9350.0;cartao de credito;36;0.0749;290.81;142;722;0;0;4166.67;0.0698;0;36
842102;2011-08-01;1995-10-01;2014-05-01;20000.0;pagamento de dividas;36;0.0749;622.04;190;752;0;0;4569.46;0.1361;0;33
842084;2011-08-01;2005-04-01;2014-08-01;6000.0;cartao de credito;36;0.0749;186.61;76;717;0;0;4000.0;0.0467;0;36
842054;2011-08-01;1992-11-01;2014-08-01;13600.0;pagamento de dividas;36;0.1199;451.65;225;707;0;0;6083.33;0.0742;0;36
842073;2011-08-01;2004-09-01;2014-06-01;5000.0;pagamento de dividas;36;0.0749;155.51;83;727;0;0;2666.67;0.0583;0;34
842052;2011-08-01;1992-03-01;2014-07-01;14000.0;pagamento de dividas;36;0.1562;489.58;233;682;1;0;6666.67;0.0734;0;35
842058;2011-08-01;1996-04-01;2014-01-01;2800.0;compra grande valor;36;0.0699;86.45;184;762;0;0;3400.0;0.0254;0;29
841001;2011-08-01;2006-04-01;2013-07-01;10000.0;compra grande valor;36;0.0849;315.63;64;742;0;0;2782.5;0.1134;0;23
829150;2011-08-01;1974-08-01;2012-04-01;5400.0;outros;36;0.0599;164.26;444;807;0;0;10000.0;0.0164;0;8
840785;2011-08-01;2000-01-01;2014-08-01;8400.0;pagamento de dividas;36;0.1399;287.06;139;682;0;0;4333.0;0.0662;0;36
841932;2011-08-01;2005-10-01;2013-07-01;6000.0;pagamento de dividas;36;0.0749;186.61;70;727;0;0;2500.0;0.0746;1;23
839210;2011-08-01;2003-01-01;2014-08-01;2800.0;outros;36;0.1099;91.66;103;707;0;0;3120.0;0.0294;0;36
841749;2011-08-01;1988-07-01;2012-11-01;3500.0;pagamento de dividas;36;0.0849;110.48;277;722;0;0;2200.0;0.0502;1;15
837242;2011-08-01;2005-10-01;2014-01-01;6600.0;outros;36;0.0749;205.28;70;762;0;0;2900.0;0.0708;0;29
841757;2011-08-01;1994-02-01;2013-05-01;35000.0;reforma residencial;36;0.0999;1129.19;210;772;0;0;7083.33;0.1594;0;21
841734;2011-08-01;2006-07-01;2013-02-01;3600.0;viagem;36;0.0599;109.51;61;742;0;0;2500.0;0.0438;0;18
841702;2011-08-01;2003-10-01;2012-12-01;5000.0;cartao de credito;36;0.0542;150.8;94;772;0;0;4416.67;0.0341;0;16
834250;2011-08-01;1998-05-01;2014-08-01;20000.0;pagamento de dividas;36;0.1799;722.95;159;707;0;0;13333.33;0.0542;0;36
841621;2011-08-01;2001-07-01;2014-08-01;12000.0;pagamento de dividas;36;0.0749;373.22;121;742;0;0;5500.0;0.0679;0;36
841633;2011-08-01;1995-04-01;2014-08-01;13500.0;pagamento de dividas;36;0.0999;435.55;196;742;0;0;6333.33;0.0688;0;36
841611;2011-08-01;1999-04-01;2012-09-01;6000.0;outros;36;0.1099;196.41;148;722;0;0;4666.67;0.0421;0;13
841619;2011-08-01;2007-06-01;2014-07-01;8000.0;compra grande valor;36;0.1099;261.88;50;722;0;0;1666.67;0.1571;0;35
841403;2011-08-01;2004-04-01;2012-04-01;18000.0;pagamento de dividas;36;0.0999;580.73;88;732;0;0;5416.67;0.1072;0;8
